"Country Name"	"Country Code"	"Indicator Name"	"Indicator Code"	"1960"	"1961"	"1962"	"1963"	"1964"	"1965"	"1966"	"1967"	"1968"	"1969"	"1970"	"1971"	"1972"	"1973"	"1974"	"1975"	"1976"	"1977"	"1978"	"1979"	"1980"	"1981"	"1982"	"1983"	"1984"	"1985"	"1986"	"1987"	"1988"	"1989"	"1990"	"1991"	"1992"	"1993"	"1994"	"1995"	"1996"	"1997"	"1998"	"1999"	"2000"	"2001"	"2002"	"2003"	"2004"	"2005"	"2006"	"2007"	"2008"	"2009"	"2010"	"2011"	"2012"	"2013"	"2014"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"	"2021"	"2022"	"2023"	"2024"	
"Mozambique"	"MOZ"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3876487205.89821"	"4204974221.20434"	"3974943055.37604"	"4514346155.41372"	"4907676297.31776"	"5116944167.20886"	"5767947004.12026"	"6560643833.91515"	"7322310594.51332"	"8303449441.43969"	"8556603915.91784"	"9873700733.75349"	"10996611842.248"	"12023092301.2085"	"13359389787.8221"	"14647954897.7931"	"16596153907.0126"	"18349679164.7403"	"19989637477.8653"	"21305419651.8896"	"23004781234.8117"	"25154428816.7064"	"26184549692.2646"	"27901295071.5242"	"30064933093.9697"	"34986722839.8131"	"37700803807.9202"	"36130431041.8671"	"38466735958.1982"	"41503339393.0606"	"43454882038.8104"	"46205728911.2947"	"51660358771.4538"	"56452955963.8512"	"59060293229.5788"	
"Mauritania"	"MRT"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4040954731.10974"	"4252311547.57795"	"4430725302.04609"	"4802161269.14541"	"4754577303.76093"	"5330945208.54863"	"5744419726.70734"	"5607128251.68903"	"5827650393.75092"	"6127206514.30051"	"6020496212.44513"	"6106841806.00101"	"6287417869.53368"	"6855760842.14004"	"7373310008.12468"	"8255919837.47166"	"10070769270.7773"	"10139902985.2367"	"10301051549.5998"	"10374730882.5515"	"10775959019.2363"	"11457213191.4913"	"12539868164.3873"	"14306348182.1821"	"14875055357.1756"	"15775044970.7205"	"19136599346.5409"	"22539620070.571"	"23550299208.1808"	"25064433257.7255"	"26408154182.6331"	"27635403694.625"	"31617666951.8516"	"34985869654.6274"	"38091993637.0885"	
"Mauritius"	"MUS"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5304335401.69283"	"5726945383.02674"	"6238932459.10939"	"6711397405.17596"	"7138219202.3079"	"7600370751.14719"	"8171987699.73865"	"8785704218.23204"	"9423901835.70771"	"9806792867.58766"	"10851588590.146"	"11467373583.418"	"11833642535.0377"	"12782315734.1164"	"13694403687.0709"	"14374841855.0558"	"15539121647.9239"	"16874155077.7215"	"18125789349.769"	"18842175731.8271"	"19905945710.2261"	"21145045368.4349"	"21675772052.8139"	"23208575041.1718"	"24334337754.2098"	"25597955580.2309"	"27741560246.3671"	"28963344696.0255"	"29634148312.2323"	"30858108173.3519"	"27373244659.4647"	"29138600357.748"	"33929661729.1284"	"36910896508.0926"	"39665304066.0208"	
"Malawi"	"MWI"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6410072363.21448"	"7205388185.53622"	"6829178160.47331"	"7668613469.02993"	"7030306343.57041"	"8378455954.16314"	"9156093760.05175"	"9667211208.92106"	"10156652110.6182"	"10613744873.0658"	"11025237005.9584"	"10712639072.7305"	"11064057834.2158"	"11926235758.5635"	"12910787913.836"	"13750850277.9866"	"14841124507.1107"	"16706556970.9169"	"18329372045.5768"	"19978329413.7686"	"21611136729.012"	"23144997068.0643"	"22999500003.4794"	"25181923450.6662"	"25024588183.9773"	"23972522499.7063"	"24755675039.6412"	"24899003391.0601"	"25268494147.2089"	"27587532191.9057"	"29563756336.0156"	"33831623933.4187"	"36577488742.4275"	"38631007474.0452"	"40227239746.2133"	
"Malaysia"	"MYS"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"122810506136.023"	"139083006814.69"	"154891808952.215"	"174252991496.61"	"194368644590.529"	"217949174460.426"	"244139235645.526"	"266535267079.999"	"249694877234.154"	"268770475595.866"	"299208017024.179"	"307529056854.154"	"329144531985.224"	"355071566645.317"	"389353505932.15"	"422973326620.569"	"460368023534.506"	"502623799396.365"	"537061439784.103"	"532195216540.024"	"578657813420.75"	"621861803378.808"	"671523206704.637"	"698862906454.866"	"746116305787.407"	"766027917953.276"	"803828295814.355"	"854693620881.573"	"914713180247.419"	"967567806880.737"	"931106663877.47"	"1022398815013.98"	"1194214306518.24"	"1280946897746.06"	"1378901065661.01"	
"North America"	"NAC"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6525397893134.5"	"6727240355254.83"	"7107627485088.59"	"7475785697250.12"	"7945888310598.73"	"8330368245487.59"	"8787797676147.88"	"9335649881842.86"	"9859336257679.96"	"10480567730080"	"11155283542851.5"	"11523371675134.6"	"11903769633564.7"	"12483989807210.7"	"13304858249941.5"	"14214773204463.4"	"15061801001332.7"	"15780729456710"	"16117167161576.2"	"15789729573912.9"	"16417148510793.9"	"17035058145203.2"	"17726469022285.1"	"18439354789584"	"19234106921145.6"	"19894739012876"	"20488107438697.8"	"21383311972730.6"	"22514990008758.9"	"23445510107911.4"	"23207424397614.3"	"25866624830798.1"	"28489182144844.6"	"30312007112175.1"	"31895800854298.3"	
"Namibia"	"NAM"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5306693289.0908"	"5934133855.10081"	"6505711498.50913"	"6554721980.97774"	"6810488167.97395"	"7224392378.08437"	"7591428679.60572"	"8048229364.47393"	"8406572289.26605"	"8812782497.73661"	"9327139077.13489"	"9649500147.86294"	"10268715463.4098"	"10915420256.8968"	"12584232425.9389"	"13307073391.6016"	"14687700517.5399"	"15896336615.0443"	"16631951660.7918"	"16784063685.0504"	"18013988183.0632"	"19321711402.13"	"20550227216.2329"	"21847544464.6311"	"23966035323.935"	"24849167508.2085"	"24880312287.1765"	"24787610435.4624"	"25396298133.5144"	"25469883811.1962"	"25525198217.6345"	"27287889637.5942"	"30811603938.3535"	"33338484191.5025"	"35411935205.4205"	
"New Caledonia"	"NCL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"Niger"	"NER"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6124299546.59514"	"6303585937.69547"	"6576228696.34559"	"6753760867.81859"	"7025909093.33176"	"7349484060.11528"	"7491559548.12385"	"7737152662.17248"	"8604376011.7029"	"8706977050.2011"	"8796601713.70026"	"9648418941.46968"	"10280284056.6777"	"10710799712.6166"	"11038836389.557"	"12219683989.9715"	"13343624936.0933"	"14135852906.7674"	"15522168134.7971"	"15924423036.4292"	"17500575092.2792"	"18282764961.5946"	"20722563498.3675"	"21071366592.3543"	"22315918540.8947"	"23372915804.2583"	"24586198437.6823"	"25897150477.0717"	"28311897040.1248"	"32566723569.6716"	"35501317683.8958"	"38850574077.5224"	"46573248097.999"	"49053754855.8382"	"55414634847.873"	
"Nigeria"	"NGA"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"275808209079.371"	"286157312902.382"	"306232923684.897"	"307111711524.279"	"307976297625.86"	"314205118771.019"	"333382647332.44"	"349092291529.667"	"362127849944.245"	"369397533876.297"	"396713560399.49"	"429651189640.703"	"503213336573.49"	"550850361335.197"	"617990214733.782"	"678403997820.436"	"741699956693.484"	"812005395979.047"	"883636567533.704"	"960541897001.914"	"1050047441224.87"	"1128596680712.4"	"1175405871115.18"	"1268094051652.3"	"1374917444199.77"	"1393399173059.36"	"1382274968965.5"	"1409126218211.61"	"1466986668334.62"	"1581908571405.64"	"1586733523431.07"	"1658304866219.82"	"1853258842381.09"	"1983819998253.15"	"2114329449409.47"	
"Nicaragua"	"NIC"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8235899133.40156"	"8498305478.7254"	"8725550609.74835"	"8897275983.33573"	"9390558011.84851"	"10154249904.8748"	"10996157197.5783"	"11629481060.0421"	"12196681250.393"	"13239574881.5861"	"14094810965.4006"	"14838904567.7684"	"15183115173.2543"	"15873159638.9287"	"17165886758.5998"	"18462276078.5289"	"19821995460.495"	"21392520308.3933"	"22553839570.4359"	"21945744533.6479"	"23192039228.4545"	"25165708471.7559"	"26602665591.8129"	"28187335291.8785"	"30743442934.0975"	"33507510695.4469"	"36662825386.1517"	"39320729869.7902"	"37985543205.7636"	"38779457707.5101"	"41191106018.3216"	"47305035692.4433"	"52476847102.5256"	"56772319876.1377"	"60231278859.8267"	
"Netherlands"	"NLD"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"286922888490.239"	"303860770800.732"	"316087835761.532"	"327649390290.768"	"344555199678.282"	"362741886910.244"	"381350597371.961"	"406743630257.871"	"435827725972.237"	"463551337938.583"	"507830424836.344"	"533743802621.08"	"558243595308.055"	"556377856442.041"	"585583084646.17"	"616539911875.417"	"673735349876.881"	"724153608587.867"	"768245112205.479"	"742805312311.034"	"752782154873.483"	"784643538480.86"	"798429903639.945"	"833870397887.156"	"839056229120.25"	"863433778608.75"	"905370307047.098"	"959996164418.59"	"1013551388032.4"	"1081370572466.31"	"1091779125681.31"	"1202303330254.13"	"1365670124059.38"	"1399872810238.12"	"1515446904606.01"	
"Norway"	"NOR"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"78249037932.3565"	"83390389650.9358"	"88339469852.1446"	"93006413020.6216"	"99794625334.4359"	"106121285088.967"	"117491281218.118"	"126002322565.46"	"124960335225.466"	"136417342193.7"	"166105124890.993"	"170770910037.424"	"172705270003.633"	"176590090417.754"	"195950288595.853"	"221764770681.486"	"253397171103.576"	"264566358944.122"	"295976050426.666"	"268567142941.591"	"284650365882.132"	"309370326298.155"	"330093387414.194"	"342254463749.269"	"340765243535.079"	"315229572404.503"	"310303329051.275"	"340837019722.395"	"373182530590.832"	"379377632591.483"	"361019819522.16"	"481254696871.483"	"672046133630.964"	"554373266075.445"	"562975486235.512"	
"Nepal"	"NPL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16196689760.7869"	"17810741815.1996"	"18964671279.5439"	"20161613006.2995"	"22283951222.7729"	"23540289866.6029"	"25248513850.6315"	"26980592501.5678"	"28106804322.7246"	"29762327038.6597"	"32323564942.8643"	"34637822535.3062"	"35218354121.3929"	"37330483316.2443"	"40129377424.6574"	"42827565904.6174"	"45633718278.3067"	"48469053797.0175"	"52418781246.8825"	"55132930648.4909"	"58490655453.6571"	"61740111909.6309"	"67896548716.8693"	"73334815489.017"	"80283011240.3674"	"82282973616.2707"	"83198953169.4628"	"100972413071.514"	"111086748720.566"	"121063056101.567"	"122690085757.445"	"134000165871.651"	"151637641435.803"	"160208624971.652"	"170096869228.542"	
"Nauru"	"NRU"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"156022308.238446"	"130661958.505138"	"111909355.190843"	"96097644.7596734"	"94354932.4811151"	"88700303.8797291"	"79612198.5320073"	"73733980.1603711"	"65773224.0282186"	"62322722.2259495"	"59364696.0851797"	"56597329.0286997"	"51745611.4788849"	"52917438.2446449"	"51995739.043923"	"53626041.814384"	"59951312.213035"	"47980946.6699875"	"58686480.2678348"	"55767977.8726616"	"56445718.6813082"	"66082352.0706502"	"83709650.0279776"	"88644980.4166306"	"104476177.976933"	"109050744.920564"	"114636131.498973"	"109280211.229255"	"110836381.463245"	"122295244.716258"	"125871845.445095"	"141822169.432093"	"156305536.693347"	"163062399.384706"	"169324927.822256"	
"New Zealand"	"NZL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"49518971203.32"	"50890228984.9286"	"52754607399.5854"	"57027516155.8296"	"61942364885.6528"	"65700058302.3503"	"68824180125.5978"	"72326061050.1925"	"73705737298.8592"	"78923926226.423"	"82942977611.2998"	"87392899360.8759"	"92024844754.3231"	"96601932011.8996"	"102582703525.706"	"106147882736.156"	"116097800672.812"	"123983315954.119"	"127349469279.383"	"132331729217.666"	"136146249560.051"	"143527725340.952"	"145709276809.247"	"161082560673.426"	"168606886786.56"	"173212160480.607"	"188511791745.778"	"203343352255.376"	"208409180577.664"	"225047523389.303"	"230861725700.254"	"245325429880.081"	"274518817915.021"	"282465277069.748"	"294116842342.865"	
"OECD members"	"OED"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18483356252489.4"	"19349132227239"	"20227384456154.7"	"20953154362878.1"	"22065737671207.7"	"23140651766647.7"	"24348056857440.1"	"25656511423123.5"	"26539533756299.7"	"27783683903686.7"	"29712009778510.4"	"30871353364199.7"	"32060409949597.1"	"33258641490783.8"	"35281763620618.3"	"37217078257587.2"	"39995954749099.8"	"42267616219352.9"	"43715010092203.8"	"42828441444306.3"	"44766936775514.9"	"46893896692230.4"	"48460485336177.6"	"50520971895290.7"	"52353883331495.3"	"54210193890244.4"	"56411367444324.6"	"58951161265283.9"	"61602155435848"	"64700489392972.1"	"63777613199490.8"	"69900133987407.7"	"77901969080882.6"	"81420204333448.6"	"85612287261433.8"	
"Oman"	"OMN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"47457422316.0976"	"52042427725.6125"	"57706974728.0083"	"62644685468.6812"	"66462082242.9747"	"71246206190.9117"	"74760402834.4635"	"80638069628.4012"	"81488985693.8675"	"82888074235.0733"	"90014688075.4391"	"96287569205.343"	"97017085208.8068"	"96761269994.2831"	"101343093383.116"	"107425752824.011"	"115909874629.131"	"124979650732.338"	"138788915177.733"	"147998452501.783"	"153500039111.647"	"161201808676.585"	"177317851461.746"	"180245565668.084"	"177051225729.964"	"150899641148.99"	"146364894955.712"	"152544979822.972"	"173709314188.187"	"171026532860.206"	"159026046195.661"	"174253981507.44"	"201584895347.812"	"211791717284.958"	"220452272078.928"	
"Other small states"	"OSS"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"63734508282.7643"	"66096021353.0283"	"66033847086.7116"	"68010654764.2517"	"71315822412.4888"	"75836145467.2459"	"79133659415.8502"	"85617659545.9027"	"88235407577.5401"	"91463091362.9538"	"98819101019.1699"	"104979399960.246"	"111192409371.303"	"118389943331.583"	"126356116919.363"	"134921702853.443"	"149076107265.66"	"162114162002.779"	"169871406824.765"	"166152386845.052"	"172801190895.585"	"183734595335.217"	"190133822986.188"	"195842358735.938"	"203058046812.638"	"204866150685.445"	"218935826584.473"	"235830030811.55"	"251362629020.973"	"274986098360.848"	"264413868830.506"	"295943318819.748"	"331691655533.486"	"351141559149.052"	"376438127393.196"	
"Pakistan"	"PAK"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"220145327067.753"	"239109860214.527"	"263404278881.496"	"274387544188.848"	"290720230121.978"	"311545532171.599"	"332624937574.984"	"341793200800.516"	"354448986568.599"	"372621675890.999"	"397295872793.651"	"421075052526.708"	"438714453464.953"	"471540229068.59"	"522140892728.21"	"577697637564.775"	"631551171914"	"677493326139.475"	"705189290476.96"	"734177854517.791"	"754259486425.175"	"790452779286.801"	"840345473962.346"	"881009821208.77"	"924121429937.152"	"973520332591.722"	"1019403996557.85"	"1069378806760.21"	"1129963710339"	"1162667379542.97"	"1186293820824.83"	"1285342890384.16"	"1442774797327.02"	"1488489467888.95"	"1570963817829.03"	
"Panama"	"PAN"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11420108532.2324"	"12918352553.5966"	"14296409913.8673"	"15433744800.0213"	"16212562710.6446"	"16842436097.5587"	"17850482352.879"	"19558135608.8485"	"21436812189.5595"	"22873184485.7757"	"24375848200.1826"	"25161478564.2492"	"26193558645.7348"	"28072109044.5371"	"31183787684.4341"	"34823289252.6116"	"39435653632.2709"	"45831593867.7511"	"51478329090.9217"	"52630716045.3921"	"56505646847.8788"	"64539438826.7988"	"73204937510.2047"	"83865270086.6805"	"94874168691.1328"	"107892257792.201"	"121987463752.078"	"137443278098.219"	"135303491283.502"	"140760298298.996"	"115991046944.318"	"134415382052"	"159893843948.226"	"177518292229.457"	"186806812931.674"	
"Peru"	"PER"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"74116182040.6435"	"78323106649.1794"	"79674985253.5589"	"85840388307.6956"	"98464395693.3145"	"107979480320.648"	"113033978457.775"	"122430449958.28"	"123321655127.494"	"126936414120.21"	"133309382894.413"	"137153352638.529"	"146880640287.754"	"156018919945.834"	"168158161161.481"	"184330906997.207"	"204321436688.053"	"227733468343.031"	"253305933870.216"	"257661182883.791"	"282522933755.975"	"306596257463.361"	"317877785320.222"	"336660846713.936"	"346866168556.312"	"353319959252.515"	"372451971818.884"	"394435327375.369"	"417164014966.504"	"440127331383.878"	"412561044537.264"	"506640152835.223"	"558007303167.352"	"575755500916.112"	"609160441707.41"	
"Philippines"	"PHL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"163922815842.441"	"168726841743.54"	"173292591054.998"	"181270865317.341"	"193238822445.555"	"206415565510.749"	"222512680268.272"	"238089227863.01"	"239527280450.731"	"251045919511.294"	"267983918581.132"	"282373530816.542"	"297418392710.962"	"318718479265.015"	"348789467139.567"	"377505058700.762"	"409835358908.747"	"448381089558.257"	"476875271356.607"	"486765839751.036"	"528817160215.178"	"560551170595.17"	"610496454569.407"	"650515526397.366"	"694071312888.333"	"726055887752.637"	"787994332750.166"	"840500711155.115"	"914882799585.1"	"988832200540.151"	"923366701020.759"	"1001824458376.1"	"1154612182082.28"	"1262175096006.69"	"1366276178143.49"	
"Palau"	"PLW"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"146625980.246824"	"159020159.554863"	"152234717.122471"	"136674403.06205"	"149782980.770209"	"169592103.367393"	"190657491.637133"	"198406005.273817"	"204648509.098899"	"196337066.566346"	"195556252.187235"	"214648390.358269"	"228261912.543275"	"227815758.389015"	"242065581.482866"	"256857565.927175"	"265382583.14405"	"276177509.740072"	"266875061.393919"	"250969158.155434"	"247304762.199981"	"265259506.817967"	"274671273.005355"	"272216158.309351"	"291270719.629408"	"317256879.678388"	"324521387.575676"	"320457615.97236"	"323721433.826063"	"327873037.749793"	"309397980.355713"	"280625522.710811"	"305180272.945947"	"323167993.856817"	""	
"Papua New Guinea"	"PNG"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6636625576.28958"	"7516082468.20741"	"8751992503.14565"	"10590266617.5402"	"11459111502.7577"	"11311837624.0928"	"12409769800.1452"	"12130888658.7903"	"11804858001.7678"	"12194053548.6049"	"12159159062.2461"	"12417865874.9028"	"12590800156.7602"	"13117239566.7217"	"13836515284.2341"	"15175777704.6925"	"16490093334.7225"	"18260499666.8031"	"18557148782.821"	"19941353582.512"	"22227994799.0017"	"22937846465.9927"	"24453122386.7706"	"25820522088.4781"	"29828194889.8498"	"32085428349.0734"	"34168434981.4146"	"36009673547.9047"	"36731754152.0914"	"39010933635.6234"	"38277259227.6824"	"39820324163.1154"	"45094122323.6713"	"48497108860.9418"	"51557168062.2333"	
"Poland"	"POL"	"GDP	 PPP (current international $)"	"NY.GDP.MKTP.PP.CD"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"235562198119.376"	"226443375167.357"	"237428561036.045"	"252142833435.816"	"271157480919.483"	"297547759292.65"	"320860585554.584"	"346494932153.369"	"368079506372.159"	"389722131423.02"	"410090821650.328"	"427478535031.188"	"452696001489.058"	"471080407788.89"	"512209063094.777"	"531856746243.163"	"580057218081.519"	"641715874972.687"	"700460796974.123"	"735949018061.631"	"798641868411.475"	"868165962038.92"	"903168300515.319"	"929470019210.633"	"967768860680.126"	"1025456140420.47"	"1076820000427.04"	"1145711205425.05"	"1228297337147.81"	"1362291050579.99"	"1391432848266.15"	"1518447457166.84"	"1696649925504.66"	"1715410382146.69"	"1847737711948.85"	
